name,monthly_temperature,pig_vaccinated,area,state_total_population,monthly_case_to_pop_ratio,high_risk_state,pop_density
Chhattisgarh,27.01,348341.0,135191,28150821.93,4.793164382011056e-07,1,208.23
Chhattisgarh,30.81,348341.0,135191,28150821.93,4.793164382011056e-07,1,208.23
Chhattisgarh,32.94,348341.0,135191,28150821.93,4.793164382011056e-07,1,208.23
Chhattisgarh,29.8,348341.0,135191,28150821.93,4.793164382011056e-07,1,208.23
Chhattisgarh,26.56,348341.0,135191,28150821.93,4.793164382011056e-07,1,208.23
Chhattisgarh,26.09,348341.0,135191,28150821.93,4.793164382011056e-07,1,208.23
Chhattisgarh,26.38,348341.0,135191,28150821.93,4.793164382011056e-07,1,208.23
Chhattisgarh,25.16,348341.0,135191,28150821.93,4.793164382011056e-07,1,208.23
Chhattisgarh,22.03,348341.0,135191,28150821.93,4.793164382011056e-07,1,208.23
Chhattisgarh,19.14,348341.0,135191,28150821.93,4.793164382011056e-07,1,208.23
Chhattisgarh,19.22,348341.0,135191,28150821.93,4.793164382011056e-07,1,208.23
Chhattisgarh,22.63,348341.0,135191,28150821.93,4.793164382011056e-07,1,208.23
Chhattisgarh,27.01,348341.0,135191,28150821.93,4.793164382011056e-07,1,208.23
Chhattisgarh,30.81,348341.0,135191,28150821.93,4.793164382011056e-07,1,208.23
Chhattisgarh,32.94,348341.0,135191,28150821.93,4.793164382011056e-07,1,208.23
Chhattisgarh,29.8,348341.0,135191,28150821.93,4.793164382011056e-07,1,208.23
Chhattisgarh,26.56,348341.0,135191,28150821.93,4.793164382011056e-07,1,208.23
Chhattisgarh,26.09,348341.0,135191,28150821.93,4.793164382011056e-07,1,208.23
Chhattisgarh,26.38,348341.0,135191,28150821.93,4.793164382011056e-07,1,208.23
Chhattisgarh,25.16,348341.0,135191,28150821.93,4.793164382011056e-07,1,208.23
Chhattisgarh,22.03,348341.0,135191,28150821.93,4.793164382011056e-07,1,208.23
Chhattisgarh,19.14,348341.0,135191,28150821.93,4.793164382011056e-07,1,208.23
Chhattisgarh,19.22,348341.0,135191,28545106.4815,4.793164382011058e-07,0,211.1465
Chhattisgarh,22.63,348341.0,135191,28545106.4815,4.793164382011058e-07,0,211.1465
Chhattisgarh,27.01,348341.0,135191,28545106.4815,4.793164382011058e-07,0,211.1465
Chhattisgarh,30.81,348341.0,135191,28545106.4815,4.793164382011058e-07,0,211.1465
Chhattisgarh,32.94,348341.0,135191,28545106.4815,4.793164382011058e-07,0,211.1465
Chhattisgarh,29.8,348341.0,135191,28545106.4815,4.793164382011058e-07,0,211.1465
Chhattisgarh,26.56,348341.0,135191,28545106.4815,4.793164382011058e-07,0,211.1465
Chhattisgarh,26.09,348341.0,135191,28545106.4815,4.793164382011058e-07,0,211.1465
Chhattisgarh,26.38,348341.0,135191,28545106.4815,4.793164382011058e-07,0,211.1465
Chhattisgarh,25.16,348341.0,135191,28545106.4815,4.793164382011058e-07,0,211.1465
Chhattisgarh,22.03,348341.0,135191,28545106.4815,4.793164382011058e-07,0,211.1465
Chhattisgarh,19.14,348341.0,135191,28545106.4815,4.793164382011058e-07,0,211.1465
Chhattisgarh,19.22,348341.0,135191,28939391.033,4.793164382011057e-07,0,214.063
Chhattisgarh,22.63,348341.0,135191,28939391.033,4.793164382011057e-07,0,214.063
Chhattisgarh,27.01,348341.0,135191,28939391.033,4.793164382011057e-07,0,214.063
Chhattisgarh,30.81,348341.0,135191,28939391.033,4.793164382011057e-07,0,214.063
Chhattisgarh,32.94,348341.0,135191,28939391.033,4.793164382011057e-07,0,214.063
Chhattisgarh,29.8,348341.0,135191,28939391.033,4.793164382011057e-07,0,214.063
Chhattisgarh,26.56,348341.0,135191,28939391.033,4.793164382011057e-07,0,214.063
Chhattisgarh,26.09,348341.0,135191,28939391.033,4.793164382011057e-07,0,214.063
Chhattisgarh,26.38,348341.0,135191,28939391.033,4.793164382011057e-07,0,214.063
Chhattisgarh,25.16,348341.0,135191,28939391.033,4.793164382011057e-07,0,214.063
Chhattisgarh,22.03,348341.0,135191,28939391.033,4.793164382011057e-07,0,214.063
Chhattisgarh,19.14,348341.0,135191,28939391.033,4.793164382011057e-07,0,214.063
Chhattisgarh,19.22,348341.0,135191,29333675.5845,4.599884409661568e-07,1,216.9795
Chhattisgarh,22.63,348341.0,135191,29333675.5845,4.793164382011057e-07,0,216.9795
Chhattisgarh,27.01,348341.0,135191,29333675.5845,4.793164382011057e-07,0,216.9795
Chhattisgarh,30.81,348341.0,135191,29333675.5845,4.793164382011057e-07,0,216.9795
Chhattisgarh,32.94,348341.0,135191,29333675.5845,4.793164382011057e-07,0,216.9795
Chhattisgarh,29.8,348341.0,135191,29333675.5845,4.793164382011057e-07,0,216.9795
Chhattisgarh,26.56,348341.0,135191,29333675.5845,4.793164382011057e-07,0,216.9795
Chhattisgarh,26.09,348341.0,135191,29333675.5845,4.793164382011057e-07,0,216.9795
Chhattisgarh,26.38,348341.0,135191,29333675.5845,4.793164382011057e-07,0,216.9795
Chhattisgarh,25.16,348341.0,135191,29333675.5845,4.793164382011057e-07,0,216.9795
Chhattisgarh,22.03,348341.0,135191,29333675.5845,4.793164382011057e-07,0,216.9795
Chhattisgarh,19.14,348341.0,135191,29333675.5845,4.793164382011057e-07,0,216.9795
Chhattisgarh,19.22,348341.0,135191,29727960.136,4.793164382011057e-07,0,219.896
Chhattisgarh,22.63,348341.0,135191,29727960.136,4.793164382011057e-07,0,219.896
Chhattisgarh,27.01,348341.0,135191,29727960.136,4.793164382011057e-07,0,219.896
Chhattisgarh,30.81,348341.0,135191,29727960.136,4.793164382011057e-07,0,219.896
Chhattisgarh,32.94,348341.0,135191,29727960.136,4.793164382011057e-07,0,219.896
Chhattisgarh,29.8,348341.0,135191,29727960.136,4.793164382011057e-07,0,219.896
Chhattisgarh,26.56,348341.0,135191,29727960.136,4.793164382011057e-07,0,219.896
Chhattisgarh,26.09,348341.0,135191,29727960.136,4.793164382011057e-07,0,219.896
Chhattisgarh,26.38,348341.0,135191,29727960.136,4.793164382011057e-07,0,219.896
Chhattisgarh,25.16,348341.0,135191,29727960.136,4.793164382011057e-07,0,219.896
Chhattisgarh,22.03,348341.0,135191,29727960.136,4.793164382011057e-07,0,219.896
Chhattisgarh,19.14,348341.0,135191,29727960.136,4.5388757379223006e-07,1,219.896
Chhattisgarh,19.22,348341.0,135191,30122244.6875,4.793164382011057e-07,0,222.8125
Chhattisgarh,22.63,348341.0,135191,30122244.6875,4.793164382011057e-07,0,222.8125
Chhattisgarh,27.01,348341.0,135191,30122244.6875,4.793164382011057e-07,0,222.8125
Chhattisgarh,30.81,348341.0,135191,30122244.6875,4.793164382011057e-07,0,222.8125
Chhattisgarh,32.94,348341.0,135191,30122244.6875,4.793164382011057e-07,0,222.8125
Chhattisgarh,29.8,348341.0,135191,30122244.6875,4.793164382011057e-07,0,222.8125
Chhattisgarh,26.56,348341.0,135191,30122244.6875,4.793164382011057e-07,0,222.8125
Chhattisgarh,26.09,348341.0,135191,30122244.6875,4.479464209890209e-07,1,222.8125
Chhattisgarh,26.38,348341.0,135191,30122244.6875,4.793164382011057e-07,0,222.8125
Chhattisgarh,25.16,348341.0,135191,30122244.6875,4.793164382011057e-07,0,222.8125
Chhattisgarh,22.03,348341.0,135191,30122244.6875,4.793164382011057e-07,0,222.8125
Chhattisgarh,19.14,348341.0,135191,30122244.6875,4.793164382011057e-07,0,222.8125
Chhattisgarh,19.22,348341.0,135191,30516529.239,4.793164382011057e-07,0,225.729
Chhattisgarh,22.63,348341.0,135191,30516529.239,4.793164382011057e-07,0,225.729
Chhattisgarh,27.01,348341.0,135191,30516529.239,4.793164382011057e-07,0,225.729
Chhattisgarh,30.81,348341.0,135191,30516529.239,4.793164382011057e-07,0,225.729
Chhattisgarh,32.94,348341.0,135191,30516529.239,4.793164382011057e-07,0,225.729
Chhattisgarh,29.8,348341.0,135191,30516529.239,4.421587918549066e-07,1,225.729
Chhattisgarh,26.56,348341.0,135191,30516529.239,4.793164382011057e-07,0,225.729
Chhattisgarh,26.09,348341.0,135191,30516529.239,4.793164382011057e-07,0,225.729
Chhattisgarh,26.38,348341.0,135191,30516529.239,4.793164382011057e-07,0,225.729
Chhattisgarh,25.16,348341.0,135191,30516529.239,4.793164382011057e-07,0,225.729
Chhattisgarh,22.03,348341.0,135191,30516529.239,4.793164382011057e-07,0,225.729
Chhattisgarh,19.14,348341.0,135191,30516529.239,4.793164382011057e-07,0,225.729
Chhattisgarh,19.22,348341.0,135191,30910813.7905,4.793164382011057e-07,0,228.6455
Chhattisgarh,22.63,348341.0,135191,30910813.7905,4.793164382011057e-07,0,228.6455
Chhattisgarh,27.01,348341.0,135191,30910813.7905,4.793164382011057e-07,0,228.6455
Chhattisgarh,30.81,348341.0,135191,30910813.7905,4.793164382011057e-07,0,228.6455
Chhattisgarh,32.94,348341.0,135191,30910813.7905,4.365188115515775e-07,1,228.6455
Chhattisgarh,29.8,348341.0,135191,30910813.7905,4.793164382011057e-07,0,228.6455
Chhattisgarh,26.56,348341.0,135191,30910813.7905,4.793164382011057e-07,0,228.6455
Chhattisgarh,26.09,348341.0,135191,30910813.7905,4.793164382011057e-07,0,228.6455
Chhattisgarh,26.38,348341.0,135191,30910813.7905,4.793164382011057e-07,0,228.6455
Chhattisgarh,25.16,348341.0,135191,30910813.7905,4.793164382011057e-07,0,228.6455
Chhattisgarh,22.03,348341.0,135191,30910813.7905,4.793164382011057e-07,0,228.6455
Chhattisgarh,19.14,348341.0,135191,30910813.7905,4.793164382011057e-07,0,228.6455
Chhattisgarh,19.22,348341.0,135191,31305098.342,4.793164382011057e-07,0,231.562
Chhattisgarh,22.63,348341.0,135191,31305098.342,4.793164382011057e-07,0,231.562
Chhattisgarh,27.01,348341.0,135191,31305098.342,4.793164382011057e-07,0,231.562
Chhattisgarh,30.81,348341.0,135191,31305098.342,4.793164382011057e-07,0,231.562
Chhattisgarh,32.94,348341.0,135191,31305098.342,4.793164382011057e-07,0,231.562
Chhattisgarh,29.8,348341.0,135191,31305098.342,4.793164382011057e-07,0,231.562
Chhattisgarh,26.56,348341.0,135191,31305098.342,4.793164382011057e-07,0,231.562
Chhattisgarh,26.09,348341.0,135191,31305098.342,4.793164382011057e-07,0,231.562
Chhattisgarh,26.38,348341.0,135191,31305098.342,4.793164382011057e-07,0,231.562
Chhattisgarh,25.16,348341.0,135191,31305098.342,4.793164382011057e-07,0,231.562
Chhattisgarh,22.03,348341.0,135191,31305098.342,4.793164382011057e-07,0,231.562
Chhattisgarh,19.14,348341.0,135191,31305098.342,4.793164382011057e-07,0,231.562
Chhattisgarh,19.22,348341.0,135191,31699382.8935,4.793164382011056e-07,0,234.4785
Chhattisgarh,22.63,348341.0,135191,31699382.8935,4.793164382011056e-07,0,234.4785
Chhattisgarh,27.01,348341.0,135191,31699382.8935,4.793164382011056e-07,0,234.4785
Chhattisgarh,30.81,348341.0,135191,31699382.8935,4.793164382011056e-07,0,234.4785
Chhattisgarh,32.94,348341.0,135191,31699382.8935,4.793164382011056e-07,0,234.4785
Chhattisgarh,29.8,348341.0,135191,31699382.8935,4.793164382011056e-07,0,234.4785
Chhattisgarh,26.56,348341.0,135191,31699382.8935,4.793164382011056e-07,0,234.4785
Chhattisgarh,26.09,348341.0,135191,31699382.8935,4.793164382011056e-07,0,234.4785
Chhattisgarh,26.38,348341.0,135191,31699382.8935,4.793164382011056e-07,0,234.4785
Chhattisgarh,25.16,348341.0,135191,31699382.8935,4.793164382011056e-07,0,234.4785
Chhattisgarh,22.03,348341.0,135191,31699382.8935,4.793164382011056e-07,0,234.4785
Chhattisgarh,19.14,348341.0,135191,31699382.8935,4.793164382011056e-07,0,234.4785
Chhattisgarh,19.22,348341.0,135191,32093667.445,4.793164382011056e-07,0,237.395
Chhattisgarh,22.63,348341.0,135191,32093667.445,4.793164382011056e-07,0,237.395
Chhattisgarh,27.01,348341.0,135191,32093667.445,4.793164382011056e-07,0,237.395
Chhattisgarh,30.81,348341.0,135191,32093667.445,4.793164382011056e-07,0,237.395
Chhattisgarh,32.94,348341.0,135191,32093667.445,4.793164382011056e-07,0,237.395
Chhattisgarh,29.8,348341.0,135191,32093667.445,4.793164382011056e-07,0,237.395
Chhattisgarh,26.56,348341.0,135191,32093667.445,4.793164382011056e-07,0,237.395
Chhattisgarh,26.09,348341.0,135191,32093667.445,4.793164382011056e-07,0,237.395
Chhattisgarh,26.38,348341.0,135191,32093667.445,4.793164382011056e-07,0,237.395
Chhattisgarh,25.16,348341.0,135191,32093667.445,4.793164382011056e-07,0,237.395
Chhattisgarh,22.03,348341.0,135191,32093667.445,4.793164382011056e-07,0,237.395
Chhattisgarh,19.14,348341.0,135191,32093667.445,4.793164382011056e-07,0,237.395
Dadra and Nagar Haveli,21.99,,491,190945.972,0.00013197407046200747,0,388.892
Dadra and Nagar Haveli,23.65,,491,190945.972,0.00013197407046200747,0,388.892
Dadra and Nagar Haveli,26.74,,491,190945.972,0.00013197407046200747,0,388.892
Dadra and Nagar Haveli,28.68,,491,190945.972,0.00013197407046200747,0,388.892
Dadra and Nagar Haveli,29.74,,491,190945.972,0.00013197407046200747,1,388.892
Dadra and Nagar Haveli,28.4,,491,190945.972,0.00013197407046200747,0,388.892
Dadra and Nagar Haveli,26.57,,491,190945.972,0.00013197407046200747,0,388.892
Dadra and Nagar Haveli,26.17,,491,190945.972,0.00013197407046200747,0,388.892
Dadra and Nagar Haveli,26.64,,491,190945.972,0.00013197407046200747,0,388.892
Dadra and Nagar Haveli,27.46,,491,190945.972,0.00013197407046200747,0,388.892
Dadra and Nagar Haveli,26.0,,491,190945.972,0.00013197407046200747,0,388.892
Dadra and Nagar Haveli,23.3,,491,190945.972,0.00013197407046200747,0,388.892
Dadra and Nagar Haveli,21.99,,491,190945.972,0.00013197407046200747,0,388.892
Dadra and Nagar Haveli,23.65,,491,190945.972,0.00013197407046200747,0,388.892
Dadra and Nagar Haveli,26.74,,491,190945.972,0.00013197407046200747,0,388.892
Dadra and Nagar Haveli,28.68,,491,190945.972,0.00013197407046200747,0,388.892
Dadra and Nagar Haveli,29.74,,491,190945.972,0.00013197407046200747,0,388.892
Dadra and Nagar Haveli,28.4,,491,190945.972,0.00013197407046200747,1,388.892
Dadra and Nagar Haveli,26.57,,491,190945.972,0.00013197407046200747,1,388.892
Dadra and Nagar Haveli,26.17,,491,190945.972,0.00013197407046200747,0,388.892
Dadra and Nagar Haveli,26.64,,491,190945.972,0.00013197407046200747,0,388.892
Dadra and Nagar Haveli,27.46,,491,190945.972,0.00013197407046200747,0,388.892
Dadra and Nagar Haveli,26.0,,491,190945.972,0.00013197407046200747,0,388.892
Dadra and Nagar Haveli,23.3,,491,190945.972,0.00013197407046200747,0,388.892
Dadra and Nagar Haveli,21.99,,491,190945.972,0.00013197407046200747,1,388.892
Dadra and Nagar Haveli,23.65,,491,190945.972,0.00013197407046200747,1,388.892
Dadra and Nagar Haveli,26.74,,491,190945.972,0.00013197407046200747,1,388.892
Dadra and Nagar Haveli,28.68,,491,190945.972,0.00013197407046200747,1,388.892
Dadra and Nagar Haveli,29.74,,491,190945.972,0.00013197407046200747,1,388.892
Dadra and Nagar Haveli,28.4,,491,190945.972,0.00013197407046200747,1,388.892
Dadra and Nagar Haveli,26.57,,491,190945.972,0.00013197407046200747,1,388.892
Dadra and Nagar Haveli,26.17,,491,190945.972,0.00013197407046200747,1,388.892
Dadra and Nagar Haveli,26.64,,491,190945.972,0.00013197407046200747,1,388.892
Dadra and Nagar Haveli,27.46,,491,190945.972,0.00013197407046200747,1,388.892
Dadra and Nagar Haveli,26.0,,491,190945.972,0.00013197407046200747,1,388.892
Dadra and Nagar Haveli,23.3,,491,190945.972,0.00013197407046200747,1,388.892
Dadra and Nagar Haveli,21.99,,491,190945.972,0.00013197407046200747,1,388.892
Dadra and Nagar Haveli,23.65,,491,190945.972,0.00013197407046200747,1,388.892
Dadra and Nagar Haveli,26.74,,491,190945.972,0.00013197407046200747,1,388.892
Dadra and Nagar Haveli,28.68,,491,190945.972,0.00013197407046200747,1,388.892
Dadra and Nagar Haveli,29.74,,491,190945.972,0.00013197407046200747,1,388.892
Dadra and Nagar Haveli,28.4,,491,190945.972,0.00013197407046200747,1,388.892
Dadra and Nagar Haveli,26.57,,491,190945.972,0.00013197407046200747,1,388.892
Dadra and Nagar Haveli,26.17,,491,190945.972,0.00013197407046200747,1,388.892
Dadra and Nagar Haveli,26.64,,491,190945.972,0.00013197407046200747,1,388.892
Dadra and Nagar Haveli,27.46,,491,190945.972,0.00013197407046200747,1,388.892
Dadra and Nagar Haveli,26.0,,491,190945.972,0.00013197407046200747,1,388.892
Dadra and Nagar Haveli,23.3,,491,190945.972,0.00013197407046200747,1,388.892
Dadra and Nagar Haveli,21.99,,491,193652.51129999998,0.0001319740704620075,0,394.4043
Dadra and Nagar Haveli,23.65,,491,193652.51129999998,0.0001319740704620075,0,394.4043
Dadra and Nagar Haveli,26.74,,491,193652.51129999998,0.0001319740704620075,0,394.4043
Dadra and Nagar Haveli,28.68,,491,193652.51129999998,0.0001319740704620075,0,394.4043
Dadra and Nagar Haveli,29.74,,491,193652.51129999998,0.0001319740704620075,0,394.4043
Dadra and Nagar Haveli,28.4,,491,193652.51129999998,0.0001319740704620075,0,394.4043
Dadra and Nagar Haveli,26.57,,491,193652.51129999998,0.0001319740704620075,0,394.4043
Dadra and Nagar Haveli,26.17,,491,193652.51129999998,0.0001319740704620075,0,394.4043
Dadra and Nagar Haveli,26.64,,491,193652.51129999998,0.00013012956555014997,1,394.4043
Dadra and Nagar Haveli,27.46,,491,193652.51129999998,0.0001319740704620075,0,394.4043
Dadra and Nagar Haveli,26.0,,491,193652.51129999998,0.0001319740704620075,0,394.4043
Dadra and Nagar Haveli,23.3,,491,193652.51129999998,0.0001319740704620075,0,394.4043
Dadra and Nagar Haveli,21.99,,491,196359.05060000002,0.00013197407046200744,0,399.9166
Dadra and Nagar Haveli,23.65,,491,196359.05060000002,0.00013197407046200744,0,399.9166
Dadra and Nagar Haveli,26.74,,491,196359.05060000002,0.00013197407046200744,0,399.9166
Dadra and Nagar Haveli,28.68,,491,196359.05060000002,0.00013197407046200744,0,399.9166
Dadra and Nagar Haveli,29.74,,491,196359.05060000002,0.00013197407046200744,0,399.9166
Dadra and Nagar Haveli,28.4,,491,196359.05060000002,0.00013197407046200744,0,399.9166
Dadra and Nagar Haveli,26.57,,491,196359.05060000002,0.00012833590856221273,1,399.9166
Dadra and Nagar Haveli,26.17,,491,196359.05060000002,0.00013197407046200744,0,399.9166
Dadra and Nagar Haveli,26.64,,491,196359.05060000002,0.00013197407046200744,0,399.9166
Dadra and Nagar Haveli,27.46,,491,196359.05060000002,0.00013197407046200744,0,399.9166
Dadra and Nagar Haveli,26.0,,491,196359.05060000002,0.00013197407046200744,0,399.9166
Dadra and Nagar Haveli,23.3,,491,196359.05060000002,0.00013197407046200744,0,399.9166
Dadra and Nagar Haveli,21.99,,491,199065.5899,0.00013197407046200747,0,405.4289
Dadra and Nagar Haveli,23.65,,491,199065.5899,0.00013197407046200747,0,405.4289
Dadra and Nagar Haveli,26.74,,491,199065.5899,0.00013197407046200747,0,405.4289
Dadra and Nagar Haveli,28.68,,491,199065.5899,0.00013197407046200747,0,405.4289
Dadra and Nagar Haveli,29.74,,491,199065.5899,0.00013197407046200747,0,405.4289
Dadra and Nagar Haveli,28.4,,491,199065.5899,0.00013197407046200747,0,405.4289
Dadra and Nagar Haveli,26.57,,491,199065.5899,0.00013197407046200747,0,405.4289
Dadra and Nagar Haveli,26.17,,491,199065.5899,0.00013197407046200747,0,405.4289
Dadra and Nagar Haveli,26.64,,491,199065.5899,0.00013197407046200747,0,405.4289
Dadra and Nagar Haveli,27.46,,491,199065.5899,0.00013197407046200747,0,405.4289
Dadra and Nagar Haveli,26.0,,491,199065.5899,0.00013197407046200747,0,405.4289
Dadra and Nagar Haveli,23.3,,491,199065.5899,0.00013197407046200747,0,405.4289
Dadra and Nagar Haveli,21.99,,491,201772.1292,0.0001319740704620075,0,410.9412
Dadra and Nagar Haveli,23.65,,491,201772.1292,0.0001319740704620075,0,410.9412
Dadra and Nagar Haveli,26.74,,491,201772.1292,0.0001319740704620075,0,410.9412
Dadra and Nagar Haveli,28.68,,491,201772.1292,0.0001319740704620075,0,410.9412
Dadra and Nagar Haveli,29.74,,491,201772.1292,0.0001319740704620075,0,410.9412
Dadra and Nagar Haveli,28.4,,491,201772.1292,0.0001319740704620075,0,410.9412
Dadra and Nagar Haveli,26.57,,491,201772.1292,0.0001319740704620075,0,410.9412
Dadra and Nagar Haveli,26.17,,491,201772.1292,0.0001319740704620075,0,410.9412
Dadra and Nagar Haveli,26.64,,491,201772.1292,0.0001319740704620075,0,410.9412
Dadra and Nagar Haveli,27.46,,491,201772.1292,0.0001319740704620075,0,410.9412
Dadra and Nagar Haveli,26.0,,491,201772.1292,0.0001319740704620075,0,410.9412
Dadra and Nagar Haveli,23.3,,491,201772.1292,0.0001319740704620075,0,410.9412
Dadra and Nagar Haveli,21.99,,491,204478.66849999997,0.00012323983400334255,1,416.45349999999996
Dadra and Nagar Haveli,23.65,,491,204478.66849999997,0.00013197407046200747,0,416.45349999999996
Dadra and Nagar Haveli,26.74,,491,204478.66849999997,0.00013197407046200747,0,416.45349999999996
Dadra and Nagar Haveli,28.68,,491,204478.66849999997,0.00013197407046200747,0,416.45349999999996
